Calculando QTLINK..;Data;Cota
ABSOLUTE VERTEX FIC MULTIMERCADO;18/11/2015;1,14817827
ABSOLUTE VERTEX FIC MULTIMERCADO;19/11/2015;1,14608548
ABSOLUTE VERTEX FIC MULTIMERCADO;20/11/2015;1,14838937
ABSOLUTE VERTEX FIC MULTIMERCADO;23/11/2015;1,14890197
ABSOLUTE VERTEX FIC MULTIMERCADO;24/11/2015;1,1482799
ABSOLUTE VERTEX FIC MULTIMERCADO;25/11/2015;1,14384964
ABSOLUTE VERTEX FIC MULTIMERCADO;26/11/2015;1,14239506
ABSOLUTE VERTEX FIC MULTIMERCADO;27/11/2015;1,13994759
ABSOLUTE VERTEX FIC MULTIMERCADO;30/11/2015;1,14811565
ABSOLUTE VERTEX FIC MULTIMERCADO;01/12/2015;1,14723311
ABSOLUTE VERTEX FIC MULTIMERCADO;02/12/2015;1,14750774
ABSOLUTE VERTEX FIC MULTIMERCADO;03/12/2015;1,14385623
ABSOLUTE VERTEX FIC MULTIMERCADO;04/12/2015;1,14199633
ABSOLUTE VERTEX FIC MULTIMERCADO;07/12/2015;1,14296489
ABSOLUTE VERTEX FIC MULTIMERCADO;08/12/2015;1,14287344
ABSOLUTE VERTEX FIC MULTIMERCADO;09/12/2015;1,14511488
ABSOLUTE VERTEX FIC MULTIMERCADO;10/12/2015;1,14438337
ABSOLUTE VERTEX FIC MULTIMERCADO;11/12/2015;1,1480806
ABSOLUTE VERTEX FIC MULTIMERCADO;14/12/2015;1,14739485
ABSOLUTE VERTEX FIC MULTIMERCADO;15/12/2015;1,14792168
ABSOLUTE VERTEX FIC MULTIMERCADO;16/12/2015;1,14612817
ABSOLUTE VERTEX FIC MULTIMERCADO;17/12/2015;1,15131536
ABSOLUTE VERTEX FIC MULTIMERCADO;18/12/2015;1,15025191
ABSOLUTE VERTEX FIC MULTIMERCADO;21/12/2015;1,14947686
ABSOLUTE VERTEX FIC MULTIMERCADO;22/12/2015;1,15074477
ABSOLUTE VERTEX FIC MULTIMERCADO;23/12/2015;1,1516933
ABSOLUTE VERTEX FIC MULTIMERCADO;24/12/2015;1,15185866
ABSOLUTE VERTEX FIC MULTIMERCADO;28/12/2015;1,1535573
ABSOLUTE VERTEX FIC MULTIMERCADO;29/12/2015;1,15085886
ABSOLUTE VERTEX FIC MULTIMERCADO;30/12/2015;1,15512066
ABSOLUTE VERTEX FIC MULTIMERCADO;31/12/2015;1,15624388
ABSOLUTE VERTEX FIC MULTIMERCADO;04/01/2016;1,16068868
ABSOLUTE VERTEX FIC MULTIMERCADO;05/01/2016;1,16434281
ABSOLUTE VERTEX FIC MULTIMERCADO;06/01/2016;1,16599883
ABSOLUTE VERTEX FIC MULTIMERCADO;07/01/2016;1,16788498
ABSOLUTE VERTEX FIC MULTIMERCADO;08/01/2016;1,16915454
ABSOLUTE VERTEX FIC MULTIMERCADO;11/01/2016;1,1701076
ABSOLUTE VERTEX FIC MULTIMERCADO;12/01/2016;1,17046493
ABSOLUTE VERTEX FIC MULTIMERCADO;13/01/2016;1,17326115
ABSOLUTE VERTEX FIC MULTIMERCADO;14/01/2016;1,17013144
ABSOLUTE VERTEX FIC MULTIMERCADO;15/01/2016;1,17423713
ABSOLUTE VERTEX FIC MULTIMERCADO;18/01/2016;1,17527643
ABSOLUTE VERTEX FIC MULTIMERCADO;19/01/2016;1,1729628
ABSOLUTE VERTEX FIC MULTIMERCADO;20/01/2016;1,17606885
ABSOLUTE VERTEX FIC MULTIMERCADO;21/01/2016;1,1800914
ABSOLUTE VERTEX FIC MULTIMERCADO;22/01/2016;1,17441033
ABSOLUTE VERTEX FIC MULTIMERCADO;25/01/2016;1,17647505
ABSOLUTE VERTEX FIC MULTIMERCADO;26/01/2016;1,17225853
ABSOLUTE VERTEX FIC MULTIMERCADO;27/01/2016;1,1740585
ABSOLUTE VERTEX FIC MULTIMERCADO;28/01/2016;1,17330929
ABSOLUTE VERTEX FIC MULTIMERCADO;29/01/2016;1,16718082
ABSOLUTE VERTEX FIC MULTIMERCADO;01/02/2016;1,16692032
ABSOLUTE VERTEX FIC MULTIMERCADO;02/02/2016;1,17508145
ABSOLUTE VERTEX FIC MULTIMERCADO;03/02/2016;1,15710099
ABSOLUTE VERTEX FIC MULTIMERCADO;04/02/2016;1,15120004
ABSOLUTE VERTEX FIC MULTIMERCADO;05/02/2016;1,1578965
ABSOLUTE VERTEX FIC MULTIMERCADO;10/02/2016;1,1675581
ABSOLUTE VERTEX FIC MULTIMERCADO;11/02/2016;1,1760325
ABSOLUTE VERTEX FIC MULTIMERCADO;12/02/2016;1,1697911
ABSOLUTE VERTEX FIC MULTIMERCADO;15/02/2016;1,16750176
ABSOLUTE VERTEX FIC MULTIMERCADO;16/02/2016;1,17074409
ABSOLUTE VERTEX FIC MULTIMERCADO;17/02/2016;1,16143873
ABSOLUTE VERTEX FIC MULTIMERCADO;18/02/2016;1,16742395
ABSOLUTE VERTEX FIC MULTIMERCADO;19/02/2016;1,16704828
ABSOLUTE VERTEX FIC MULTIMERCADO;22/02/2016;1,15793464
ABSOLUTE VERTEX FIC MULTIMERCADO;23/02/2016;1,16336483
ABSOLUTE VERTEX FIC MULTIMERCADO;24/02/2016;1,16340056
ABSOLUTE VERTEX FIC MULTIMERCADO;25/02/2016;1,16083765
ABSOLUTE VERTEX FIC MULTIMERCADO;26/02/2016;1,16234958
ABSOLUTE VERTEX FIC MULTIMERCADO;29/02/2016;1,16359214
ABSOLUTE VERTEX FIC MULTIMERCADO;01/03/2016;1,15063222
ABSOLUTE VERTEX FIC MULTIMERCADO;02/03/2016;1,14859668
ABSOLUTE VERTEX FIC MULTIMERCADO;03/03/2016;1,14722945
ABSOLUTE VERTEX FIC MULTIMERCADO;04/03/2016;1,14581605
ABSOLUTE VERTEX FIC MULTIMERCADO;07/03/2016;1,14466559
ABSOLUTE VERTEX FIC MULTIMERCADO;08/03/2016;1,14922047
ABSOLUTE VERTEX FIC MULTIMERCADO;09/03/2016;1,14816241
ABSOLUTE VERTEX FIC MULTIMERCADO;10/03/2016;1,14739145
ABSOLUTE VERTEX FIC MULTIMERCADO;11/03/2016;1,14156821
ABSOLUTE VERTEX FIC MULTIMERCADO;14/03/2016;1,14164313
ABSOLUTE VERTEX FIC MULTIMERCADO;15/03/2016;1,14157256
ABSOLUTE VERTEX FIC MULTIMERCADO;16/03/2016;1,13980846
ABSOLUTE VERTEX FIC MULTIMERCADO;17/03/2016;1,14091319
ABSOLUTE VERTEX FIC MULTIMERCADO;18/03/2016;1,14223684
ABSOLUTE VERTEX FIC MULTIMERCADO;21/03/2016;1,14290872
ABSOLUTE VERTEX FIC MULTIMERCADO;22/03/2016;1,1434325
ABSOLUTE VERTEX FIC MULTIMERCADO;23/03/2016;1,14303231
ABSOLUTE VERTEX FIC MULTIMERCADO;24/03/2016;1,14240338
ABSOLUTE VERTEX FIC MULTIMERCADO;28/03/2016;1,14366649
ABSOLUTE VERTEX FIC MULTIMERCADO;29/03/2016;1,14348961
ABSOLUTE VERTEX FIC MULTIMERCADO;30/03/2016;1,14387717
ABSOLUTE VERTEX FIC MULTIMERCADO;31/03/2016;1,14434349
ABSOLUTE VERTEX FIC MULTIMERCADO;01/04/2016;1,14457455
ABSOLUTE VERTEX FIC MULTIMERCADO;04/04/2016;1,14562209
ABSOLUTE VERTEX FIC MULTIMERCADO;05/04/2016;1,15010918
ABSOLUTE VERTEX FIC MULTIMERCADO;06/04/2016;1,14851726
ABSOLUTE VERTEX FIC MULTIMERCADO;07/04/2016;1,15124482
ABSOLUTE VERTEX FIC MULTIMERCADO;08/04/2016;1,1540593
ABSOLUTE VERTEX FIC MULTIMERCADO;11/04/2016;1,15307356
ABSOLUTE VERTEX FIC MULTIMERCADO;12/04/2016;1,15325983
ABSOLUTE VERTEX FIC MULTIMERCADO;13/04/2016;1,15903215
ABSOLUTE VERTEX FIC MULTIMERCADO;14/04/2016;1,16002757
ABSOLUTE VERTEX FIC MULTIMERCADO;15/04/2016;1,1627364
ABSOLUTE VERTEX FIC MULTIMERCADO;18/04/2016;1,16171794
ABSOLUTE VERTEX FIC MULTIMERCADO;19/04/2016;1,16426096
ABSOLUTE VERTEX FIC MULTIMERCADO;20/04/2016;1,16540994
ABSOLUTE VERTEX FIC MULTIMERCADO;22/04/2016;1,16214775
ABSOLUTE VERTEX FIC MULTIMERCADO;25/04/2016;1,16355374
ABSOLUTE VERTEX FIC MULTIMERCADO;26/04/2016;1,16486396
ABSOLUTE VERTEX FIC MULTIMERCADO;27/04/2016;1,16900418
ABSOLUTE VERTEX FIC MULTIMERCADO;28/04/2016;1,16925634
ABSOLUTE VERTEX FIC MULTIMERCADO;29/04/2016;1,17446223
ABSOLUTE VERTEX FIC MULTIMERCADO;02/05/2016;1,17332097
ABSOLUTE VERTEX FIC MULTIMERCADO;03/05/2016;1,17262448
ABSOLUTE VERTEX FIC MULTIMERCADO;04/05/2016;1,17384173
ABSOLUTE VERTEX FIC MULTIMERCADO;05/05/2016;1,17630911
ABSOLUTE VERTEX FIC MULTIMERCADO;06/05/2016;1,17716377
ABSOLUTE VERTEX FIC MULTIMERCADO;09/05/2016;1,17659837
ABSOLUTE VERTEX FIC MULTIMERCADO;10/05/2016;1,17900967
ABSOLUTE VERTEX FIC MULTIMERCADO;11/05/2016;1,18167624
ABSOLUTE VERTEX FIC MULTIMERCADO;12/05/2016;1,18701573
ABSOLUTE VERTEX FIC MULTIMERCADO;13/05/2016;1,18975766
ABSOLUTE VERTEX FIC MULTIMERCADO;16/05/2016;1,18824522
ABSOLUTE VERTEX FIC MULTIMERCADO;17/05/2016;1,18891303
ABSOLUTE VERTEX FIC MULTIMERCADO;18/05/2016;1,18499749
ABSOLUTE VERTEX FIC MULTIMERCADO;19/05/2016;1,18692741
ABSOLUTE VERTEX FIC MULTIMERCADO;20/05/2016;1,1882464
ABSOLUTE VERTEX FIC MULTIMERCADO;23/05/2016;1,1841196
ABSOLUTE VERTEX FIC MULTIMERCADO;24/05/2016;1,18201108
ABSOLUTE VERTEX FIC MULTIMERCADO;25/05/2016;1,17803507
ABSOLUTE VERTEX FIC MULTIMERCADO;27/05/2016;1,17628735
ABSOLUTE VERTEX FIC MULTIMERCADO;30/05/2016;1,1761832
ABSOLUTE VERTEX FIC MULTIMERCADO;31/05/2016;1,17849435
ABSOLUTE VERTEX FIC MULTIMERCADO;01/06/2016;1,17763128
ABSOLUTE VERTEX FIC MULTIMERCADO;02/06/2016;1,17860026
ABSOLUTE VERTEX FIC MULTIMERCADO;03/06/2016;1,17810475
ABSOLUTE VERTEX FIC MULTIMERCADO;06/06/2016;1,17765226
ABSOLUTE VERTEX FIC MULTIMERCADO;07/06/2016;1,17740438
ABSOLUTE VERTEX FIC MULTIMERCADO;08/06/2016;1,17755126
ABSOLUTE VERTEX FIC MULTIMERCADO;09/06/2016;1,17830237
ABSOLUTE VERTEX FIC MULTIMERCADO;10/06/2016;1,17944554
ABSOLUTE VERTEX FIC MULTIMERCADO;13/06/2016;1,18551607
ABSOLUTE VERTEX FIC MULTIMERCADO;14/06/2016;1,18831143
ABSOLUTE VERTEX FIC MULTIMERCADO;15/06/2016;1,18618016
ABSOLUTE VERTEX FIC MULTIMERCADO;16/06/2016;1,18751319
ABSOLUTE VERTEX FIC MULTIMERCADO;17/06/2016;1,18876201
ABSOLUTE VERTEX FIC MULTIMERCADO;20/06/2016;1,18736204
ABSOLUTE VERTEX FIC MULTIMERCADO;21/06/2016;1,18708388
ABSOLUTE VERTEX FIC MULTIMERCADO;22/06/2016;1,18656707
ABSOLUTE VERTEX FIC MULTIMERCADO;23/06/2016;1,18526111
ABSOLUTE VERTEX FIC MULTIMERCADO;24/06/2016;1,1979581
ABSOLUTE VERTEX FIC MULTIMERCADO;27/06/2016;1,20664961
ABSOLUTE VERTEX FIC MULTIMERCADO;28/06/2016;1,20420741
ABSOLUTE VERTEX FIC MULTIMERCADO;29/06/2016;1,19600805
ABSOLUTE VERTEX FIC MULTIMERCADO;30/06/2016;1,19545379
ABSOLUTE VERTEX FIC MULTIMERCADO;01/07/2016;1,20041712
ABSOLUTE VERTEX FIC MULTIMERCADO;04/07/2016;1,20068609
ABSOLUTE VERTEX FIC MULTIMERCADO;05/07/2016;1,19733908
ABSOLUTE VERTEX FIC MULTIMERCADO;06/07/2016;1,196464
ABSOLUTE VERTEX FIC MULTIMERCADO;07/07/2016;1,19438162
ABSOLUTE VERTEX FIC MULTIMERCADO;08/07/2016;1,2054397
ABSOLUTE VERTEX FIC MULTIMERCADO;11/07/2016;1,20654386
ABSOLUTE VERTEX FIC MULTIMERCADO;12/07/2016;1,20771877
ABSOLUTE VERTEX FIC MULTIMERCADO;13/07/2016;1,21309257
ABSOLUTE VERTEX FIC MULTIMERCADO;14/07/2016;1,22131191
ABSOLUTE VERTEX FIC MULTIMERCADO;15/07/2016;1,22513795
ABSOLUTE VERTEX FIC MULTIMERCADO;18/07/2016;1,22975715
ABSOLUTE VERTEX FIC MULTIMERCADO;19/07/2016;1,22895035
ABSOLUTE VERTEX FIC MULTIMERCADO;20/07/2016;1,22994779
ABSOLUTE VERTEX FIC MULTIMERCADO;21/07/2016;1,22251304
ABSOLUTE VERTEX FIC MULTIMERCADO;22/07/2016;1,2255548
ABSOLUTE VERTEX FIC MULTIMERCADO;25/07/2016;1,22263683
ABSOLUTE VERTEX FIC MULTIMERCADO;26/07/2016;1,22615763
ABSOLUTE VERTEX FIC MULTIMERCADO;27/07/2016;1,22803516
ABSOLUTE VERTEX FIC MULTIMERCADO;28/07/2016;1,22309402
ABSOLUTE VERTEX FIC MULTIMERCADO;29/07/2016;1,2354978
ABSOLUTE VERTEX FIC MULTIMERCADO;01/08/2016;1,2328345
ABSOLUTE VERTEX FIC MULTIMERCADO;02/08/2016;1,22991388
ABSOLUTE VERTEX FIC MULTIMERCADO;03/08/2016;1,23716334
ABSOLUTE VERTEX FIC MULTIMERCADO;04/08/2016;1,2444267
ABSOLUTE VERTEX FIC MULTIMERCADO;05/08/2016;1,2491199
ABSOLUTE VERTEX FIC MULTIMERCADO;08/08/2016;1,24708875
ABSOLUTE VERTEX FIC MULTIMERCADO;09/08/2016;1,25215975
ABSOLUTE VERTEX FIC MULTIMERCADO;10/08/2016;1,25123175
ABSOLUTE VERTEX FIC MULTIMERCADO;11/08/2016;1,25771148
ABSOLUTE VERTEX FIC MULTIMERCADO;12/08/2016;1,25699894
ABSOLUTE VERTEX FIC MULTIMERCADO;15/08/2016;1,25817163
ABSOLUTE VERTEX FIC MULTIMERCADO;16/08/2016;1,25646555
ABSOLUTE VERTEX FIC MULTIMERCADO;17/08/2016;1,25663092
ABSOLUTE VERTEX FIC MULTIMERCADO;18/08/2016;1,25568075
ABSOLUTE VERTEX FIC MULTIMERCADO;19/08/2016;1,25754682
ABSOLUTE VERTEX FIC MULTIMERCADO;22/08/2016;1,25241112
ABSOLUTE VERTEX FIC MULTIMERCADO;23/08/2016;1,2500975
ABSOLUTE VERTEX FIC MULTIMERCADO;24/08/2016;1,24885728
ABSOLUTE VERTEX FIC MULTIMERCADO;25/08/2016;1,24710186
